,df,user,created_at,text,favorite_count,id_str,location,description,followers_count,listed_count,friends_count,statuses_count,time_zone,retweet_count,retweeted,id,Class,%Strength
773,0,abaaaabyy,Tue Mar 26 14:44:05 +0000 2019,RT @jcaayy: Fighting depression is one of the hardest things. I truly believe only the strong survive.,0,1110553008767524865,,,1732,13,686,83683,,0,False,1110553008767524865,Relational,85.43081879615784
774,0,alessmoj,Tue Mar 26 14:44:05 +0000 2019,"RT @AeneaMateo: rt if you've ever:

- self-harmed
- attempted suicide
- been to a therapist
- cancelled on things because you don't have th…",0,1110553008826269697,"Kota Kinabalu, Sabah",mood is lisa,1142,4,205,44557,,0,False,1110553008826269697,Relational,87.12063431739807
775,0,ericsnooze,Tue Mar 26 14:44:01 +0000 2019,RT @mrgoodbeard__: Y’all got a weird obsession with depression on here. https://t.co/yH7KuGpYaO,0,1110552993181638656,Atlanta,out here living,203,1,119,12855,,0,False,1110552993181638656,Prescriptive,76.36851668357849
776,0,Edgar96Quiroz,Tue Mar 26 14:44:05 +0000 2019,RT @yvonnethebird12: My dad has been really depressed ever since our family dog passed away and today I surprised him with a new puppy 😊😭 h…,0,1110553009291956224,,,83,0,152,1172,,0,False,1110553009291956224,Relational,76.744943857193
777,0,BuntyKritty,Tue Mar 26 14:44:05 +0000 2019,"RT @KamalaHarris: Our children are being raised by two groups of people: families and teachers. Yet, we fail to pay teachers their value. A…",0,1110553009145155584,,,919,2,1497,17334,,0,False,1110553009145155584,Relational,91.23296737670898
778,0,then00dka,Tue Mar 26 14:44:05 +0000 2019,RT @yvonnethebird12: My dad has been really depressed ever since our family dog passed away and today I surprised him with a new puppy 😊😭 h…,0,1110553009786748933,,"When life gives you lemon, turn them into a resembling lemonade.",11,0,53,5600,,0,False,1110553009786748933,Relational,76.73863768577576
779,0,ericksooooon,Tue Mar 26 14:44:05 +0000 2019,@Wayneyney *insert sad music*,0,1110553009723858945,🏀,Risk it to get the biscuit 😋,700,0,477,16005,,0,False,1110553009723858945,Relational,66.10419750213623
780,0,TrustInJess,Tue Mar 26 14:44:05 +0000 2019,RT @Its_Not_Abdi: Its actually sad to see how little coverage there has been on this https://t.co/nUWY1D1IHW,0,1110553009728221185,London,God first 🌱 Artist & Aspiring Model,644,11,466,11352,,0,False,1110553009728221185,Relational,56.25429153442383
781,0,IamHopkins28,Tue Mar 26 14:44:05 +0000 2019,RT @franhopkins_: i’m stressed about this test tomorrow so me and shayne played would you rather the last hour :-),0,1110553010206314496,,just a man that turned a Green into a Hopkins ❤️11/21 USAF 🇺🇸,831,2,209,9852,,0,False,1110553010206314496,Prescriptive,68.94676089286804
782,0,wokeupnjpn,Tue Mar 26 14:44:05 +0000 2019,"BY THE BRIDGE
guitar jud huhu
story is kinda sad tho 
drums come in oof
not a fave but will probs make sense when i read the book",0,1110553010311032832,+63 🏳️‍🌈 | planet greebus ,LP1 track 9 | we're all a little bit gay | fan acc,1449,49,719,31062,,0,False,1110553010311032832,Prescriptive,83.73032212257385
783,0,jcoe27_,Tue Mar 26 14:44:05 +0000 2019,What is this fluid coming out of my eyes??????😭,0,1110553010441252864,"Clarksville, AR",s.c juaan_o,126,0,117,939,,0,False,1110553010441252864,Illness,66.66463613510132
784,0,stationfor,Tue Mar 26 14:44:05 +0000 2019,RELATIONS_(WENDY WILLIAMS SAGA CONTINUES?? SAD UPDATE!?!) has been published on Station4Relations -… https://t.co/jBj4N403Jp,0,1110553009933742080,,,227,39,31,49339,,0,False,1110553009933742080,Relational,91.42102003097534
785,0,skatemiddleton,Tue Mar 26 14:44:05 +0000 2019,"RT @suchnerve: “MY ANXIETY ISN’T *THAT* BAD” STARTER PACK

1. leg bouncing
2. picking at your lips
3. walking very quickly
4. having two mo…",0,1110553010718076928,bsb,nao diga sim as drogas diga talvez,231,1,167,22836,,0,False,1110553010718076928,Prescriptive,67.11983680725098
786,0,koosoobin,Tue Mar 26 14:44:05 +0000 2019,im not gonna be home at 12am kst this is so sad,0,1110553010831151104,bts txt bp twice itzy skz,#SOOBIN: i do not breathe until jungkook tells me to,1883,69,277,16631,,0,False,1110553010831151104,Prescriptive,77.28826999664307
787,0,gigicatraoine,Tue Mar 26 14:44:05 +0000 2019,"RT @brendaperrott2: SAVE PRECIOUS PRETTY""PEACH [who] is pretty upset......Her owner who she     was bonded with has gone to a nursing home…",0,1110553011099713537,United States,"Bird, animal, conservation, disability& ASD advocate, artist, 2kids 5GC, 2cats. fierce retweeter4animals, free thinker, 👎#Speciesism #ageism #polarization",315,2,648,15690,,0,False,1110553011099713537,Prescriptive,91.25046133995056
788,0,atuaamigajess,Tue Mar 26 14:44:05 +0000 2019,"RT @dirtyIiar: “you look stressed out”

me: nah i’m good

also me: https://t.co/4EIHga7ujT",0,1110553010906820608,"Lamego, Portugal",🇵🇹🇨🇭| insta: jessicadsilvaa | 19,513,2,303,31085,,0,False,1110553010906820608,Relational,52.91386842727661
789,0,FqhNww,Tue Mar 26 14:44:05 +0000 2019,"RT @Leo_Tweets: #Leo always has a smile, this warmhearted individual will be the first to boast your spirits when you are feeling down.",0,1110553012081029120,Red dot.,🌈 ❄️,44,2,67,13066,,0,False,1110553012081029120,Relational,83.98248553276062
790,0,alhflrs,Tue Mar 26 14:44:05 +0000 2019,RT @dianecbntn: how do we skip the sad parts,0,1110553012215246848,🇵🇭 🇰🇷,,1098,1,2101,7546,,0,False,1110553012215246848,Prescriptive,65.62081575393677
791,0,Deb1s1,Tue Mar 26 14:44:05 +0000 2019,RT @iamcardib: Don’t come harrasing me on my page and when I reply back ya get upset .GTFOH! If you not BARDIGANG then why the fuck you her…,0,1110553012198694914,,,11,0,240,92,,0,False,1110553012198694914,Illness,70.41075825691223
792,0,n_e_s_y,Tue Mar 26 14:44:05 +0000 2019,RT @yvonnethebird12: My dad has been really depressed ever since our family dog passed away and today I surprised him with a new puppy 😊😭 h…,0,1110553012135755777,Kazakhstan,rus|eng⠀⠀трёп и волна репоста⠀⠀⠀ @nesy_art | @nesy_hide,1710,30,983,41851,,0,False,1110553012135755777,Relational,76.7379879951477
793,0,emilymdavidson1,Tue Mar 26 14:44:05 +0000 2019,RT @sadkxit: I’m :) sad :) again :) but :) what’s :) new :),0,1110553012240613376,Misery,combination of Leslie Knope and Monica Geller. MSU ‘20ish 👩🏻‍🏫,194,0,247,2461,,0,False,1110553012240613376,Prescriptive,33.33333432674408
794,0,Kevinsparadise,Tue Mar 26 14:44:05 +0000 2019,RT @kurkurkurk: Lemme give ya a little anxiety. https://t.co/s9EUCjlGbN,0,1110553012391411713,Im lost,married to @itsmercediz_ 😍♥️💍//found 🙏🏽,57,0,73,3891,,0,False,1110553012391411713,Relational,76.52836441993713
795,0,GennechoFinance,Tue Mar 26 14:44:05 +0000 2019,RT @MarketWatch: U.S. consumer-confidence decline is latest sign of rising economic anxiety https://t.co/4OSTYjt9G7,0,1110553012752150528,"Charlevoix, Michigan 49720","Get the latest #news, #advice and #tips about #Finance, #Investing, #wealthmanagement, and more!",384,2,1604,73814,,0,False,1110553012752150528,Prescriptive,91.60814881324768
796,0,linda_pierotti,Tue Mar 26 14:44:05 +0000 2019,RT @yvonnethebird12: My dad has been really depressed ever since our family dog passed away and today I surprised him with a new puppy 😊😭 h…,0,1110553012840198150,,,9,0,231,676,,0,False,1110553012840198150,Relational,76.87239646911621
797,0,inacentre,Tue Mar 26 14:44:05 +0000 2019,"@JamesCleverly Principles? 
Churchillian ones never vary or waver.
They remain steadfast and focused on the primary… https://t.co/VRh4XEAshO",0,1110553012785868800,United Kingdom,"Centrist conservative democratic views. Music/Showbiz/NW England. 
Raise a smile 😊
Retweets/follows not auto endorsements.",1442,4,2427,18717,,0,False,1110553012785868800,Relational,86.63114905357361
798,0,Oritortu,Tue Mar 26 14:44:06 +0000 2019,RT @yvonnethebird12: My dad has been really depressed ever since our family dog passed away and today I surprised him with a new puppy 😊😭 h…,0,1110553013461094400,Na casa como en ninghún lao.,"Amante incondicional de las plantas, los únicos seres vivos que no me tocan los ovarios. Tengo el RT más rápido a este lado del Miño.",494,53,76,272686,,0,False,1110553013461094400,Relational,76.7536997795105
799,0,Kawaii_Toaster,Tue Mar 26 14:44:06 +0000 2019,"RT @suchnerve: “MY ANXIETY ISN’T *THAT* BAD” STARTER PACK

1. leg bouncing
2. picking at your lips
3. walking very quickly
4. having two mo…",0,1110553013574234113,,,23,0,123,351,,0,False,1110553013574234113,Prescriptive,67.12145209312439
800,0,AimenHayder,Tue Mar 26 14:44:06 +0000 2019,"RT @DamianWassel: Pro tip: You can avoid a lot of needless hurt by saying, “I’m very upset and I don’t know how to communicate right now,”…",0,1110553013368905728,,"A Human. Being.
ΦΣΣ ♡
@adamblockdesign",101,0,409,1760,,0,False,1110553013368905728,Relational,59.5375657081604
801,0,Jitenda61820513,Tue Mar 26 14:44:06 +0000 2019,"RT @Kirtanmahto: What's happening in the judiciary system of the world's biggest democratic country😥😥😥😥
Very sad..
Really not acceptable.
#…",0,1110553013796642818,,,29,0,286,382,,0,False,1110553013796642818,Prescriptive,89.92008566856384
802,0,tatiipx19,Tue Mar 26 14:44:06 +0000 2019,RT @victorialoopz: when u make him mad n he start driving home like dis 🥴 https://t.co/DOsh5zvRhg,0,1110553013888925697,,traveling ♡ // 🇯🇲 // 🇮🇹,661,1,390,14458,,0,False,1110553013888925697,Prescriptive,81.34161233901978
803,0,hangallo24,Tue Mar 26 14:44:06 +0000 2019,"RT @playboiashton: my mom when she was pregnant with me:

|              |
|              |
|               \
|                 \
|…",0,1110553014455033856,Canada,,272,0,250,1296,,0,False,1110553014455033856,Relational,66.54919981956482
804,0,alexcntu2,Tue Mar 26 14:44:06 +0000 2019,"RT @suchnerve: “MY ANXIETY ISN’T *THAT* BAD” STARTER PACK

1. leg bouncing
2. picking at your lips
3. walking very quickly
4. having two mo…",0,1110553014274793477,"Austin, TX",💛,163,3,279,13954,,0,False,1110553014274793477,Prescriptive,67.12027788162231
805,0,manaleladli,Tue Mar 26 14:44:06 +0000 2019,RT @j_moore30: We support you @justinbieber.  Depression is real.  You are truly talented and have grown so much since You Tube.  Stay stro…,0,1110553014283190272,Ibiza,"•Born as human, dying as Belieber•I saw justin in ibiza.•Cameron Dallas followed me 30/3/15• •JUSTIN,MY HERO FOLLOWED ME 3/7/15 at 2:17am•purpose tour 21/9/16❤️",2811,17,3110,101005,,0,False,1110553014283190272,Relational,89.47360515594482
806,0,victoria_morr0w,Tue Mar 26 14:44:06 +0000 2019,"RT @suchnerve: “MY ANXIETY ISN’T *THAT* BAD” STARTER PACK

1. leg bouncing
2. picking at your lips
3. walking very quickly
4. having two mo…",0,1110553014505488392,,,29,0,55,1297,,0,False,1110553014505488392,Prescriptive,67.12098121643066
807,0,Slimepal,Tue Mar 26 14:44:04 +0000 2019,RT @skrongmeat_: any ladies wanna come over n kiss n watch a youtube video about the failure of euro Disney world,0,1110553006653755392,"Tulsa, Oklahoma",i'm miles im 20 i'm Rly gay and won't use this much probably. 🦐🦐 (they/them),11,0,154,881,,0,False,1110553006653755392,Prescriptive,57.86736011505127
808,0,Geminixbunny,Tue Mar 26 14:44:06 +0000 2019,"RT @rvnstrr: @pant_leg and then there's my poor mom pregnant with me...

|              |
|              |
|               \
|…",0,1110553015889653761,,,54,0,328,1986,,0,False,1110553015889653761,Relational,77.73403525352478
809,0,apricottae,Tue Mar 26 14:44:06 +0000 2019,"RT @AeneaMateo: rt if you've ever:

- self-harmed
- attempted suicide
- been to a therapist
- cancelled on things because you don't have th…",0,1110553016598315008,a home,bangtan 💜 ||-// stay alive - yes I’m a multi and YES I’m an ARMY -,218,2,390,46309,,0,False,1110553016598315008,Relational,87.1203064918518
810,0,BtsExo0,Tue Mar 26 14:44:06 +0000 2019,"RT @AeneaMateo: rt if you've ever:

- self-harmed
- attempted suicide
- been to a therapist
- cancelled on things because you don't have th…",0,1110553016304877571,,12.18.17 You worked hard Kim Jonghyun❣️🌹 ||💜Army and Exo-L,154,3,402,23406,,0,False,1110553016304877571,Relational,87.12067008018494
811,0,AmalJibreen,Tue Mar 26 14:44:06 +0000 2019,Isolated and detached. #Depression,0,1110553016879513600,Jeddah - London,"أقرأ و أكتُب PhD Strategy, arabian to the bone; a writer, a strategist; a proud to be not a want to be.",2486,20,4979,22156,,0,False,1110553016879513600,Relational,66.61798357963562
812,0,hollyymorrell,Tue Mar 26 14:44:07 +0000 2019,"RT @suchnerve: “MY ANXIETY ISN’T *THAT* BAD” STARTER PACK

1. leg bouncing
2. picking at your lips
3. walking very quickly
4. having two mo…",0,1110553017118572544,"Florida, USA",KMM💘💘3/9/96-10/29/17,247,1,388,2154,,0,False,1110553017118572544,Prescriptive,67.1215832233429
813,0,DragonForgedPJ,Tue Mar 26 14:44:06 +0000 2019,"@BirdladyNoir Today is not a god day in general, so I can't blame you for feeling so down.
Seeking out help is alwa… https://t.co/azzeJ9tKZx",0,1110553016971739137,Ireland,21 | He/Him | I draw sometimes | Play Dragon's Dogma | Milk tea courses through my veins,527,18,791,105047,,0,False,1110553016971739137,Relational,89.91426825523376
814,0,Joe_Navid,Tue Mar 26 14:44:06 +0000 2019,Elected officials are forgetting they represent the people.  This is beyond getting out of hand. And this problem w… https://t.co/ALQHM9ObMH,0,1110553016988590080,"Saskatchewan, Canada",,7,0,82,170,,0,False,1110553016988590080,Relational,90.29064774513245
815,0,ProfessorWentz,Tue Mar 26 14:44:06 +0000 2019,@tobias31 @sixer67 @JoelEmbiid @BenSimmons25 @JimmyButler @TJMcConnell @JamesDa_Truth @IamAmirJohnson… https://t.co/YzA4VnVwkN,0,1110553016866873344,,"But I tell you love your enemies & pray for those who persecute you, that you may be children of your Father in heaven.
Matthew 5:44-45",204,3,0,9913,,0,False,1110553016866873344,Prescriptive,33.33333432674408
816,0,chlorineslegend,Tue Mar 26 14:44:07 +0000 2019,@myybIood they're some pretty sad people,0,1110553017269567489,,"~Don't trust a perfect person and don't trust a song that's flawless~






Stream Truce + TRENCH",85,0,301,125,,0,False,1110553017269567489,Relational,73.06445240974426
817,0,WlNWlNlETHEPOOH,Tue Mar 26 14:44:07 +0000 2019,"RT @ctzensolidarity: marked sensitive content, viewer discretion advised: park jisung the upset babie froggie piggie  https://t.co/90GAw0jj…",0,1110553017944817665,,♡ 董思成 | 160707 ♡,571,3,1113,15758,,0,False,1110553017944817665,Prescriptive,91.32018685340881
818,0,dahalfbloodpimp,Tue Mar 26 14:44:07 +0000 2019,"RT @cropout: ever met someone and the two of you just undeniably click? no awkward stage, no anxiety, they just radiate good vibes... yeah…",0,1110553018255044608,Zamunda ,,227,3,368,8015,,0,False,1110553018255044608,Relational,87.90960311889648
819,0,GuitarraTRK,Tue Mar 26 14:44:07 +0000 2019,"RT @AdvyStyles: @knobbelnyu The future of the internet was decided by some 50-yo guys who live in the past, who also got paid for their vot…",0,1110553017990840321,Guitar's Old Apartment xD,People like either Guitar or Souls. I like both because they're muy extraño and lindo.,427,0,1317,7485,,0,False,1110553017990840321,Prescriptive,88.64250183105469
820,0,OnlyForLalice,Tue Mar 26 14:44:07 +0000 2019,RT @__J_Superman: So many people have messsged me saying that Lisa has helped me come out of depression and be happy &amp; honeslty that makes…,0,1110553018062139392,,BLACKPINK 🔥 An author wanna be by writing fanfics of BLACKPINK SHIPS 🤣,203,0,365,20439,,0,False,1110553018062139392,Prescriptive,57.438915967941284
821,0,gabbywon,Tue Mar 26 14:44:07 +0000 2019,RT @RobertBucking20: @RepAdamSchiff The people of America have there eyes on every move you make! You are one sad guy with no interest in h…,0,1110553018649452544,,Retired high school English teacher after 38 wonderful years in the classroom.  Mother of 3; grandmother of 5. Ultra conservative and Republican.,277,0,524,11661,,0,False,1110553018649452544,Relational,77.67512202262878
822,0,yoncepjm,Tue Mar 26 14:44:07 +0000 2019,IM SAD.,0,1110553018431348743,,go stupid!,608,41,207,48659,,0,False,1110553018431348743,Prescriptive,33.33333432674408
823,0,leyzilou,Tue Mar 26 14:44:07 +0000 2019,RT @teamjachlou: Felt sad seeing Lou crying after the tapatan. Choose your words wisely because you don’t know how it will affect someone’s…,0,1110553018729062400,infinity and beyond,I LOVE LOURDES GRACE 🦋✨ AND KPOP 🙈🐰,285,0,174,2375,,0,False,1110553018729062400,Prescriptive,87.37939596176147
824,0,lilmeowmeowOT7,Tue Mar 26 14:44:07 +0000 2019,"@TriciaTae Thank you so much sweetie 💖💖

I really hope they find some light in their heart too cause it's sad seein… https://t.co/j5mG5Y4lI1",0,1110553018754314241,,"“We are eachother’s night scene, we are eachother’s moon” Kim Namjoon 🌑🌕
http://curiouscat.me/Jas_min07",5429,22,4628,36295,,0,False,1110553018754314241,Prescriptive,68.0560052394867
825,0,she3cool,Tue Mar 26 14:44:07 +0000 2019,"RT @suchnerve: “MY ANXIETY ISN’T *THAT* BAD” STARTER PACK

1. leg bouncing
2. picking at your lips
3. walking very quickly
4. having two mo…",0,1110553019249250304,,CUTIE!🤪🧚🏽‍♀️,541,0,115,5279,,0,False,1110553019249250304,Prescriptive,67.12214946746826
826,0,Queen_Stera,Tue Mar 26 14:44:04 +0000 2019,"Ready to get this shit over with , tired of being depressed.",0,1110553008272740353,Living my best life💰💸,growing and glowing👑✨ • SAU📚,1445,4,1082,29872,,0,False,1110553008272740353,Relational,83.01534056663513
827,0,Ancsi98N,Tue Mar 26 14:44:07 +0000 2019,"RT @MrDalekJD: Well the EU has just voted to destroy not only my job as a content creator, but the job of any content creators you watch in…",0,1110553019450564608,Under the sea,"BTS has 7 members, love all of them 💜",67,0,105,9548,,0,False,1110553019450564608,Prescriptive,74.94521737098694
828,0,lizbrenaman,Tue Mar 26 14:44:07 +0000 2019,RT @yvonnethebird12: My dad has been really depressed ever since our family dog passed away and today I surprised him with a new puppy 😊😭 h…,0,1110553019421257730,,Advocate. Womanist. Cat hoarder. Vulgarian. I love my job. #resist,180,3,363,4070,,0,False,1110553019421257730,Relational,76.74807906150818
829,0,LeratoMannya,Tue Mar 26 14:44:07 +0000 2019,"RT @suchnerve: “MY ANXIETY ISN’T *THAT* BAD” STARTER PACK

1. leg bouncing
2. picking at your lips
3. walking very quickly
4. having two mo…",0,1110553019739979776,"Johannesburg, South Africa",Sweet Savage. Resident South African Pole Dance Expert. I write... sometimes. Founder of @MotherlandConn. EIC of http://MadisonJaye.com. Social media manager,35600,305,1004,882299,,0,False,1110553019739979776,Prescriptive,67.1208381652832
830,0,CriticaIMiss,Tue Mar 26 14:44:07 +0000 2019,"RT @suchnerve: “MY ANXIETY ISN’T *THAT* BAD” STARTER PACK

1. leg bouncing
2. picking at your lips
3. walking very quickly
4. having two mo…",0,1110553019798704128,,"| 20 | she/her | trans | Hey, I'm Evie. I’m an animation student and I'm perpetually tired at any given moment",16,0,70,1054,,0,False,1110553019798704128,Prescriptive,67.11839437484741
831,0,GiCastellani,Tue Mar 26 14:44:07 +0000 2019,RT @Mike_Stud: I cried https://t.co/peOAOQG1QR,0,1110553019798749184,,risk it to get the biscuit,954,8,733,82816,,0,False,1110553019798749184,Prescriptive,33.33333432674408
832,0,DabuKelly,Tue Mar 26 14:44:07 +0000 2019,"RT @janinavela: unpopular opinion: just because you’re  nervous, doesn’t mean you have anxiety. just because you’re sad doesn’t mean you’re…",0,1110553020150902784,"Dasmarinas, Calabarzon",,94,0,94,1500,,0,False,1110553020150902784,Relational,72.43033051490784
833,0,imLiLJ0HN,Tue Mar 26 14:44:07 +0000 2019,It’s sad to see ‘Chocolate City’ be ruined like this.,0,1110553020146700288,On the Beach,🐩D2UCE || #HU || UCM Alum,665,19,704,84446,,0,False,1110553020146700288,Relational,85.83692908287048
834,0,blancarayoo,Tue Mar 26 14:44:07 +0000 2019,RT @hamiltonporterr: @JabroniJordan Not true my cats cuddle tf out of me when I’m crying or sad,0,1110553020532580353,,❤️ ( L.R.C.R),247,1,213,7994,,0,False,1110553020532580353,Illness,48.0176717042923
835,0,xbabydollx98,Tue Mar 26 14:44:07 +0000 2019,RT @victorialoopz: when u make him mad n he start driving home like dis 🥴 https://t.co/DOsh5zvRhg,0,1110553020738072576,"Los Angeles, CA",1998 ♡ 🥀,23,0,47,314,,0,False,1110553020738072576,Prescriptive,81.32922053337097
836,0,Nabila42389467,Tue Mar 26 14:44:07 +0000 2019,"RT @mrstealurgrilll: hi saya nak girlfriend bc i'm sad being lonely. saya baik dan comel (lol jk) so these are the criterias!

-can take me…",0,1110553020733911040,,Single. Lesbian only. Dm if u single 💜 nak yang serius sahaja. Nakal banyak. Hanya untuk girl sahaja 💙❤️💚,75,0,408,320,,0,False,1110553020733911040,Relational,75.50089359283447
837,0,saralsh7i2,Tue Mar 26 14:44:07 +0000 2019,RT @saralsh7i1: how can i be sad and u are with me)):?!💕 https://t.co/jJuiyvF290,0,1110553020910178310,,𝐀𝐫𝐢𝐞𝐬♡,2,0,19,73,,0,False,1110553020910178310,Prescriptive,33.33333432674408
838,0,__mnqs_,Tue Mar 26 14:44:07 +0000 2019,"RT @peedekaf: my mom when she was pregnant with me:

|              |
|              |
|               \
|                 \
|…",0,1110553021082189825,,"Art'J 
28 💘",166,0,195,7720,,0,False,1110553021082189825,Relational,66.54917597770691
839,0,violetcashew,Tue Mar 26 14:44:08 +0000 2019,RT @bukhariawesome: Everyone who played this grew up to have anxiety and the obsessive need to please everyone. https://t.co/ed53998XCz,0,1110553021287530496,neptune,im good,48,0,72,2658,,0,False,1110553021287530496,Relational,86.57517433166504
840,0,lowkiri,Tue Mar 26 14:44:08 +0000 2019,@williebyrd @TwittaHatesZee @DISSneyFeuds that’s no defensive it’s a legitimate question. YOU know you’re suffering… https://t.co/Ed8ZRispKU,0,1110553021333848065,locating...,can't be shamed if you're not ashamed,116,3,510,11953,,0,False,1110553021333848065,Relational,85.67771315574646
841,0,fukulloyd,Tue Mar 26 14:44:08 +0000 2019,"RT @MukamiWaEmbu: It's sad moments in Africa. God save this your people. #CycloneIdai
#PrayForMozambique #PrayForZimbabwe #PrayForMalawi ht…",0,1110553021551988736,🌍,an extraordinaire..,1519,0,1505,2777,,0,False,1110553021551988736,Relational,86.50108575820923
842,0,GResisters,Tue Mar 26 14:44:08 +0000 2019,"RT @HarryTheOwl: I am stunned, shocked, upset, aghast and fuming.Just had Inspector Wilson from @Humberbeat call me re my complaint.",0,1110553021325496320,"South West, England",Women from across Gloucestershire. Gender and sex trade abolitionists. Holding local bodies to account because #sexmatters,300,0,283,276,,0,False,1110553021325496320,Relational,82.82286524772644
843,0,angelorido_ngl,Tue Mar 26 14:44:08 +0000 2019,"RT @JiaMarie8: #AlammobaCrush na I love looking you from a far. And that sad reality hits me, na you will never look me back the way I look…",0,1110553022310998017,"rosario, cavite",LIBRA || IX · XXIII · MMIV || no tengas miedo de ser feliz ♡,62,0,229,1891,,0,False,1110553022310998017,Illness,39.93864953517914
844,0,NotoriousMNR,Tue Mar 26 14:44:08 +0000 2019,RT @joannachiu: I’m sure the young woman he targeted will be CEO someday or some other position of influence. She was in the middle of stud…,0,1110553022210473989,,333 🏳️‍🌈,514,11,237,173323,,0,False,1110553022210473989,Prescriptive,80.82629442214966
845,0,Tiny_Mako,Tue Mar 26 14:44:08 +0000 2019,"RT @suchnerve: “MY ANXIETY ISN’T *THAT* BAD” STARTER PACK

1. leg bouncing
2. picking at your lips
3. walking very quickly
4. having two mo…",0,1110553022336241664,Hope World,✨10/10/18. | 96’ liner.,230,4,542,46932,,0,False,1110553022336241664,Prescriptive,67.12192296981812
846,0,skyshale1,Tue Mar 26 14:44:08 +0000 2019,RT @yvonnethebird12: My dad has been really depressed ever since our family dog passed away and today I surprised him with a new puppy 😊😭 h…,0,1110553022432722948,"Virginia, USA",Some furry who plays video games and does stupid voices for the internet,20,0,553,543,,0,False,1110553022432722948,Relational,76.74299478530884
847,0,MountSinaiPsych,Tue Mar 26 14:44:08 +0000 2019,"RT @MountSinaiNeuro: Don't miss Dr. @HMayberg's @NeuroTechX webinar on #DBS and its history treating #depression, commercialization, and ri…",0,1110553022625660928,"New York, NY",Treatment🤝Research🤝Education,335,3,669,173,,0,False,1110553022625660928,Prescriptive,80.93727827072144
848,0,TheNandyDiaries,Tue Mar 26 14:44:08 +0000 2019,"RT @LAlupusLady: So glad that @BTWFoundation is supporting #teenMHFA
#BeTheDifference https://t.co/pdi9q6Nqw0",0,1110553023149953027,lalaland,"𝕱𝖆𝖓 𝕬𝖈𝖈𝖔𝖓𝖙



𝕋𝕒𝕜𝕖 𝕒 𝕕𝕖𝕖𝕡 𝕓𝕣𝕖𝕒𝕥𝕙 𝕒𝕟𝕕 𝕣𝕖𝕡𝕖𝕒𝕥 𝕨𝕚𝕥𝕙 𝕞𝕖 
𝕋𝕒𝕜𝕖 𝕚𝕥 𝕖𝕒𝕤𝕪  𝕕𝕒𝕞𝕞𝕚𝕥",6740,44,2748,205472,,0,False,1110553023149953027,Relational,59.20173525810242
849,0,T_shiamo,Tue Mar 26 14:44:08 +0000 2019,RT @othandwa: My friend is suffering from depression because she has to live in the same house as a rapist who keeps raping her 23 years ol…,0,1110553023217057792,,Becoming,1244,0,1399,15433,,0,False,1110553023217057792,Prescriptive,88.48733901977539
850,0,goddessdii,Tue Mar 26 14:44:08 +0000 2019,RT @Its_Not_Abdi: Its actually sad to see how little coverage there has been on this https://t.co/nUWY1D1IHW,0,1110553023598809088,"Maryland, USA",🇭🇳,488,2,152,57850,,0,False,1110553023598809088,Relational,56.24547600746155
851,0,Postwatch,Tue Mar 26 14:44:02 +0000 2019,"RT @AsheSchow: After Kavanaugh, Covington, and Smollett, we know there will never be a reckoning.

They’re literally patting themselves on…",0,1110552996721635331,,,26,1,77,7603,,0,False,1110552996721635331,Prescriptive,70.11443972587585
852,0,kylbnua,Tue Mar 26 14:44:08 +0000 2019,"RT @TheArtidote: Never discredit your gut instinct. You’re not being paranoid. Your body can pick up vibrations, some better than others, a…",0,1110553023837687809,,russ,123,0,268,187,,0,False,1110553023837687809,Prescriptive,62.90942430496216
853,0,ohsnapitsjaz24,Tue Mar 26 14:44:08 +0000 2019,"RT @suchnerve: “MY ANXIETY ISN’T *THAT* BAD” STARTER PACK

1. leg bouncing
2. picking at your lips
3. walking very quickly
4. having two mo…",0,1110553024009785346,🤷🏽‍♀️,21. unapologetic. saving myself for disappointment. ~🍃stoner baby🍃~,228,1,405,20852,,0,False,1110553024009785346,Prescriptive,67.11980700492859
854,0,SUMAN9717258793,Tue Mar 26 14:44:08 +0000 2019,"RT @abhishkJntrMnt: ""A miscarriage of justice"" in other words failure of justice, is when an innocent person is found guilty.
Sant Rampal J…",0,1110553024026558466,"Burari, New Delhi",हमें गर्व है कि हम संत रामपाल जी महाराज के शिष्य हैं,90,0,227,851,,0,False,1110553024026558466,Prescriptive,91.09617471694946
855,0,d_terann,Tue Mar 26 14:44:07 +0000 2019,"RT @suchnerve: “MY ANXIETY ISN’T *THAT* BAD” STARTER PACK

1. leg bouncing
2. picking at your lips
3. walking very quickly
4. having two mo…",0,1110553019597361154,snap | @hellodani24,lhs | guard | tx,563,0,940,3667,,0,False,1110553019597361154,Prescriptive,67.12127923965454
856,0,axdmolina,Tue Mar 26 14:44:08 +0000 2019,@PauSepagan Sad reality. Toxic Social Media Fans.,0,1110553024823386112,Philippines,"Since you are here.
Take a look ↓↓↓

https://www.youtube.com/channel/UCwjTgY5q0xZt92ZYD2seL4A?sub_confirmation=1?",137,3,37,2327,,0,False,1110553024823386112,Relational,86.64131760597229
857,0,HazKarl,Tue Mar 26 14:44:08 +0000 2019,RT @yvonnethebird12: My dad has been really depressed ever since our family dog passed away and today I surprised him with a new puppy 😊😭 h…,0,1110553024886378502,Paris,17. Paradise on Earth only exists when you are with me,704,26,23,21971,,0,False,1110553024886378502,Relational,76.74997448921204
